Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","81","Ghana","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","257","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1857","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","156","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","391","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","2260","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","32","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","94","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","86","Grenade","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","89","Guatemala","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","89","Guatemala","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","89","Guatemala","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","89","Guatemala","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1732","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","89","Guatemala","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","90","Guinée","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1370","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","90","Guinée","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","672","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","90","Guinée","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","214","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","90","Guinée","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","90","Guinée","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","451","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","175","Guinée-Bissau","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","140","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","175","Guinée-Bissau","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","175","Guinée-Bissau","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","175","Guinée-Bissau","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","175","Guinée-Bissau","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","91","Guyana","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","549","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","91","Guyana","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","93","Haïti","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","113","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","93","Haïti","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","336","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","93","Haïti","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","108","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","95","Honduras","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","95","Honduras","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","33","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","95","Honduras","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","599","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","95","Honduras","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","5058","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1062","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","6756","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","109","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","132","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","465","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","25","Îles Salomon","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","100","Inde","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","93510","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","100","Inde","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","106186","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","100","Inde","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1750","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","100","Inde","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","23290","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","100","Inde","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","10910","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","100","Inde","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","5280","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","101","Indonésie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","47544","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","101","Indonésie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","18512","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","102","Iran (République islamique d')","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","9304","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","102","Iran (République islamique d')","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1634","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","102","Iran (République islamique d')","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","2812","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","102","Iran (République islamique d')","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1852","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","102","Iran (République islamique d')","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","102","Iran (République islamique d')","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","4178","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","301","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1003","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","831","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","104","Irlande","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","545","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","104","Irlande","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1663","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","104","Irlande","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","104","Irlande","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","193","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","104","Irlande","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","105","Israël","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","152","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","105","Israël","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","105","Israël","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","110","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","105","Israël","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","105","Israël","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","32","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","7312","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","956","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","876","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","7900","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","247","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","317","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","116","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","109","Jamaïque","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","109","Jamaïque","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","812","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7176","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","183","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","33","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","112","Jordanie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","112","Jordanie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","112","Jordanie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","112","Jordanie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","112","Jordanie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","13941","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","230","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","2539","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","569","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","43","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","305","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","54","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","360","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","486","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","98","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","77","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","3391","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","139","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","819","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","310","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","568","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","118","Koweït","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","118","Koweït","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","118","Koweït","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","122","Lesotho","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","122","Lesotho","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","122","Lesotho","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","86","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","122","Lesotho","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","122","Lesotho","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","119","Lettonie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1435","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","119","Lettonie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","233","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","119","Lettonie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","76","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","119","Lettonie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","134","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","119","Lettonie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","71","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","121","Liban","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","140","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","121","Liban","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","35","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","121","Liban","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","121","Liban","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","121","Liban","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","123","Libéria","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","180","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","126","Lituanie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","2871","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","126","Lituanie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","686","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","126","Lituanie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","127","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","126","Lituanie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","97","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","126","Lituanie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","165","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","126","Lituanie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","529","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","256","Luxembourg","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","91","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","256","Luxembourg","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","256","Luxembourg","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","256","Luxembourg","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","256","Luxembourg","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","256","Luxembourg","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","259","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","126","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","135","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","129","Madagascar","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","129","Madagascar","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2408","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","129","Madagascar","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","381","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","129","Madagascar","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
