country,year_survey,quantile,nb_quantiles,income,gdpppp
ISL,2008,4,100,"10159,227",36527
ISL,2008,5,100,"10884,475",36527
ISL,2008,6,100,"11404,939",36527
ISL,2008,7,100,"11855,444",36527
ISL,2008,8,100,"12309,44",36527
ISL,2008,9,100,"12711,567",36527
ISL,2008,10,100,"13144,929",36527
ISL,2008,11,100,"13506,246",36527
ISL,2008,12,100,"13797,703",36527
ISL,2008,13,100,"14140,147",36527
ISL,2008,14,100,"14412,159",36527
ISL,2008,15,100,"14713,789",36527
ISL,2008,16,100,"14958,116",36527
ISL,2008,17,100,"15207,172",36527
ISL,2008,18,100,"15498,8125",36527
ISL,2008,19,100,"15797,151",36527
ISL,2008,20,100,"16056,86",36527
ISL,2008,21,100,"16285,777",36527
ISL,2008,22,100,"16598,602",36527
ISL,2008,23,100,"16814,434",36527
ISL,2008,24,100,"17038,453",36527
ISL,2008,25,100,"17300,502",36527
ISL,2008,26,100,"17610,777",36527
ISL,2008,27,100,"17866,057",36527
ISL,2008,28,100,"18109,932",36527
ISL,2008,29,100,"18348,494",36527
ISL,2008,30,100,"18498,705",36527
ISL,2008,31,100,"18727,922",36527
ISL,2008,32,100,"18962,197",36527
ISL,2008,33,100,"19160,139",36527
ISL,2008,34,100,"19323,684",36527
ISL,2008,35,100,"19502,287",36527
ISL,2008,36,100,"19728,395",36527
ISL,2008,37,100,"19964,27",36527
ISL,2008,38,100,"20139,219",36527
ISL,2008,39,100,"20316,023",36527
ISL,2008,40,100,"20490,68",36527
ISL,2008,41,100,"20682,898",36527
ISL,2008,42,100,"20889,146",36527
ISL,2008,43,100,"21163,791",36527
ISL,2008,44,100,"21350,693",36527
ISL,2008,45,100,"21559,244",36527
ISL,2008,46,100,"21778,404",36527
ISL,2008,47,100,"22041,873",36527
ISL,2008,48,100,"22223,324",36527
ISL,2008,49,100,"22404,705",36527
ISL,2008,50,100,"22665,094",36527
ISL,2008,51,100,"22870,342",36527
ISL,2008,52,100,"23059,164",36527
ISL,2008,53,100,"23299,568",36527
ISL,2008,54,100,"23604,477",36527
ISL,2008,55,100,"23785,518",36527
ISL,2008,56,100,"24055,371",36527
ISL,2008,57,100,"24255,498",36527
ISL,2008,58,100,"24564,602",36527
ISL,2008,59,100,"24847,64",36527
ISL,2008,60,100,"25206,49",36527
ISL,2008,61,100,"25424,568",36527
ISL,2008,62,100,"25705,213",36527
ISL,2008,63,100,"26112,328",36527
ISL,2008,64,100,"26463,396",36527
ISL,2008,65,100,"26771,617",36527
ISL,2008,66,100,"27198,707",36527
ISL,2008,67,100,"27515,035",36527
ISL,2008,68,100,"27973,729",36527
ISL,2008,69,100,"28306,975",36527
ISL,2008,70,100,"28660,744",36527
ISL,2008,71,100,"29064,133",36527
ISL,2008,72,100,"29442,572",36527
ISL,2008,73,100,"29889,797",36527
ISL,2008,74,100,"30282,238",36527
ISL,2008,75,100,"30620,701",36527
ISL,2008,76,100,"30998,172",36527
ISL,2008,77,100,"31461,664",36527
ISL,2008,78,100,"31901,982",36527
ISL,2008,79,100,"32356,297",36527
ISL,2008,80,100,"32892,19",36527
ISL,2008,81,100,"33490,85",36527
ISL,2008,82,100,"34307,61",36527
ISL,2008,83,100,"35126,438",36527
ISL,2008,84,100,"35852,605",36527
ISL,2008,85,100,"36725,14",36527
ISL,2008,86,100,"37432,363",36527
ISL,2008,87,100,"38266,227",36527
ISL,2008,88,100,"39263,516",36527
ISL,2008,89,100,"40240,543",36527
ISL,2008,90,100,"41443,56",36527
ISL,2008,91,100,"42450,727",36527
ISL,2008,92,100,"44106,188",36527
ISL,2008,93,100,"46007,633",36527
ISL,2008,94,100,"48177,18",36527
ISL,2008,95,100,"50764,227",36527
ISL,2008,96,100,"54079,08",36527
ISL,2008,97,100,"58772,383",36527
ISL,2008,98,100,"67783,48",36527
ISL,2008,99,100,"84655,52",36527
ISL,2008,100,100,"160645,27",36527
ISR,2008,1,100,"142,35043",25740
ISR,2008,2,100,"914,65796",25740
ISR,2008,3,100,"1356,1986",25740
ISR,2008,4,100,"1584,7322",25740
ISR,2008,5,100,"1795,4344",25740
ISR,2008,6,100,"2009,995",25740
ISR,2008,7,100,"2195,9695",25740
ISR,2008,8,100,"2361,6968",25740
ISR,2008,9,100,"2517,9727",25740
ISR,2008,10,100,"2669,6045",25740
ISR,2008,11,100,"2815,79",25740
ISR,2008,12,100,"2943,4583",25740
ISR,2008,13,100,"3059,676",25740
ISR,2008,14,100,"3178,5964",25740
ISR,2008,15,100,"3299,8738",25740
ISR,2008,16,100,"3417,6719",25740
ISR,2008,17,100,"3536,9883",25740
ISR,2008,18,100,"3675,6824",25740
ISR,2008,19,100,"3820,302",25740
ISR,2008,20,100,"3962,4119",25740
ISR,2008,21,100,"4103,606",25740
ISR,2008,22,100,"4257,712",25740
ISR,2008,23,100,"4412,0176",25740
ISR,2008,24,100,"4567,349",25740
ISR,2008,25,100,"4728,7754",25740
ISR,2008,26,100,"4901,189",25740
ISR,2008,27,100,"5025,0244",25740
ISR,2008,28,100,"5153,7124",25740
ISR,2008,29,100,"5305,969",25740
ISR,2008,30,100,"5449,314",25740
ISR,2008,31,100,"5588,2974",25740
ISR,2008,32,100,"5768,6426",25740
ISR,2008,33,100,"5926,837",25740
ISR,2008,34,100,"6098,0654",25740
ISR,2008,35,100,"6239,114",25740
ISR,2008,36,100,"6383,418",25740
ISR,2008,37,100,"6532,4907",25740
ISR,2008,38,100,"6688,733",25740
ISR,2008,39,100,"6825,8066",25740
ISR,2008,40,100,"6957,4355",25740
ISR,2008,41,100,"7096,008",25740
ISR,2008,42,100,"7251,4043",25740
ISR,2008,43,100,"7421,575",25740
ISR,2008,44,100,"7607,436",25740
ISR,2008,45,100,"7782,524",25740
ISR,2008,46,100,"7928,5513",25740
ISR,2008,47,100,"8087,606",25740
ISR,2008,48,100,"8242,609",25740
ISR,2008,49,100,"8408,593",25740
ISR,2008,50,100,"8596,16",25740
ISR,2008,51,100,"8772,807",25740
ISR,2008,52,100,"8943,226",25740
ISR,2008,53,100,"9127,095",25740
ISR,2008,54,100,"9289,914",25740
ISR,2008,55,100,"9476,059",25740
ISR,2008,56,100,"9687,484",25740
ISR,2008,57,100,"9899,465",25740
ISR,2008,58,100,"10075,442",25740
ISR,2008,59,100,"10285,623",25740
ISR,2008,60,100,"10492,994",25740
ISR,2008,61,100,"10719,199",25740
ISR,2008,62,100,"10911,95",25740
ISR,2008,63,100,"11120,55",25740
ISR,2008,64,100,"11338,763",25740
ISR,2008,65,100,"11561,624",25740
ISR,2008,66,100,"11796,907",25740
ISR,2008,67,100,"12081,66",25740
ISR,2008,68,100,"12326,108",25740
ISR,2008,69,100,"12582,817",25740
ISR,2008,70,100,"12850,928",25740
ISR,2008,71,100,"13109,289",25740
ISR,2008,72,100,"13379,948",25740
ISR,2008,73,100,"13660,616",25740
ISR,2008,74,100,"13948,029",25740
ISR,2008,75,100,"14244,857",25740
ISR,2008,76,100,"14548,144",25740
ISR,2008,77,100,"14865,968",25740
ISR,2008,78,100,"15182,026",25740
ISR,2008,79,100,"15500,643",25740
ISR,2008,80,100,"15905,573",25740
ISR,2008,81,100,"16337,124",25740
ISR,2008,82,100,"16764,938",25740
ISR,2008,83,100,"17146,824",25740
ISR,2008,84,100,"17626,957",25740
ISR,2008,85,100,"18089,467",25740
ISR,2008,86,100,"18665,744",25740
ISR,2008,87,100,"19233,652",25740
ISR,2008,88,100,"19819,168",25740
ISR,2008,89,100,"20476,658",25740
ISR,2008,90,100,"21304,758",25740
ISR,2008,91,100,"22159,773",25740
ISR,2008,92,100,"23171,506",25740
ISR,2008,93,100,"24254,258",25740
ISR,2008,94,100,"25738,977",25740
ISR,2008,95,100,"27458,953",25740
ISR,2008,96,100,"29160,684",25740
ISR,2008,97,100,"31732,203",25740
ISR,2008,98,100,"35536,81",25740
ISR,2008,99,100,"42247,23",25740
ISR,2008,100,100,"64825,383",25740
ITA,2008,1,100,"1103,5525",28170
ITA,2008,2,100,"2540,1794",28170
ITA,2008,3,100,"3366,69",28170
ITA,2008,4,100,"3942,263",28170
ITA,2008,5,100,"4343,2856",28170
ITA,2008,6,100,"4700,6655",28170
ITA,2008,7,100,"5038,553",28170
ITA,2008,8,100,"5336,681",28170
ITA,2008,9,100,"5622,372",28170
ITA,2008,10,100,"5869,795",28170
ITA,2008,11,100,"6028,187",28170
ITA,2008,12,100,"6240,985",28170
ITA,2008,13,100,"6430,8296",28170
ITA,2008,14,100,"6644,73",28170
ITA,2008,15,100,"6879,4043",28170
ITA,2008,16,100,"7087,9766",28170
ITA,2008,17,100,"7283,83",28170
ITA,2008,18,100,"7492,758",28170
ITA,2008,19,100,"7644,2246",28170
ITA,2008,20,100,"7830,226",28170
ITA,2008,21,100,"7973,631",28170
ITA,2008,22,100,"8138,5776",28170
ITA,2008,23,100,"8296,744",28170
ITA,2008,24,100,"8462,829",28170
ITA,2008,25,100,"8641,129",28170
ITA,2008,26,100,"8801,906",28170
ITA,2008,27,100,"8944,535",28170
ITA,2008,28,100,"9125,328",28170
ITA,2008,29,100,"9289,239",28170
ITA,2008,30,100,"9460,343",28170
ITA,2008,31,100,"9633,507",28170
ITA,2008,32,100,"9785,691",28170
ITA,2008,33,100,"10002,528",28170
ITA,2008,34,100,"10175,91",28170
ITA,2008,35,100,"10360,495",28170
ITA,2008,36,100,"10527,8955",28170
ITA,2008,37,100,"10680,384",28170
ITA,2008,38,100,"10863,8",28170
ITA,2008,39,100,"11055,898",28170
ITA,2008,40,100,"11222,014",28170
ITA,2008,41,100,"11340,766",28170
ITA,2008,42,100,"11466,153",28170
ITA,2008,43,100,"11627,764",28170
ITA,2008,44,100,"11779,629",28170
ITA,2008,45,100,"11936,659",28170
ITA,2008,46,100,"12078,648",28170
ITA,2008,47,100,"12255,399",28170
ITA,2008,48,100,"12435,765",28170
ITA,2008,49,100,"12628,926",28170
ITA,2008,50,100,"12797,06",28170
ITA,2008,51,100,"12995,269",28170
ITA,2008,52,100,"13194,077",28170
ITA,2008,53,100,"13376,273",28170
ITA,2008,54,100,"13566,956",28170
ITA,2008,55,100,"13753,213",28170
ITA,2008,56,100,"13934,378",28170
ITA,2008,57,100,"14109,772",28170
ITA,2008,58,100,"14327,56",28170
ITA,2008,59,100,"14536,94",28170
ITA,2008,60,100,"14749,124",28170
ITA,2008,61,100,"14953,163",28170
ITA,2008,62,100,"15181,635",28170
ITA,2008,63,100,"15397,811",28170
ITA,2008,64,100,"15573,324",28170
ITA,2008,65,100,"15789,434",28170
ITA,2008,66,100,"16020,307",28170
ITA,2008,67,100,"16240,835",28170
ITA,2008,68,100,"16472,758",28170
ITA,2008,69,100,"16708,596",28170
ITA,2008,70,100,"16942,365",28170
ITA,2008,71,100,"17248,158",28170
ITA,2008,72,100,"17576,428",28170
ITA,2008,73,100,"17835,627",28170
ITA,2008,74,100,"18113,025",28170
ITA,2008,75,100,"18404,78",28170
ITA,2008,76,100,"18673,87",28170
ITA,2008,77,100,"18990,867",28170
ITA,2008,78,100,"19297,742",28170
ITA,2008,79,100,"19647,84",28170
ITA,2008,80,100,"19985,078",28170
ITA,2008,81,100,"20383,273",28170
ITA,2008,82,100,"20766,004",28170
ITA,2008,83,100,"21156,672",28170
ITA,2008,84,100,"21557,242",28170
ITA,2008,85,100,"22095,752",28170
ITA,2008,86,100,"22571,234",28170
ITA,2008,87,100,"23119,55",28170
ITA,2008,88,100,"23665,53",28170
ITA,2008,89,100,"24352,338",28170
ITA,2008,90,100,"25027,248",28170
ITA,2008,91,100,"25788,055",28170
ITA,2008,92,100,"26592,664",28170
ITA,2008,93,100,"27725,963",28170
ITA,2008,94,100,"28917,137",28170
ITA,2008,95,100,"30192,13",28170
ITA,2008,96,100,"32210,586",28170
ITA,2008,97,100,"34603,11",28170
ITA,2008,98,100,"37959,734",28170
ITA,2008,99,100,"44278,254",28170
ITA,2008,100,100,"72745,47",28170
JOR,2008,1,100,"624,13184","5082,9316"
JOR,2008,2,100,"818,0397","5082,9316"
JOR,2008,3,100,"919,9498","5082,9316"
JOR,2008,4,100,"991,91833","5082,9316"
JOR,2008,5,100,"1054,7194","5082,9316"
JOR,2008,6,100,"1106,2263","5082,9316"
JOR,2008,7,100,"1150,2423","5082,9316"
JOR,2008,8,100,"1182,7787","5082,9316"
JOR,2008,9,100,"1215,2982","5082,9316"
JOR,2008,10,100,"1250,6719","5082,9316"
JOR,2008,11,100,"1280,4895","5082,9316"
JOR,2008,12,100,"1313,2728","5082,9316"
JOR,2008,13,100,"1340,6091","5082,9316"
JOR,2008,14,100,"1372,1483","5082,9316"
JOR,2008,15,100,"1401,7406","5082,9316"
JOR,2008,16,100,"1436,7958","5082,9316"
JOR,2008,17,100,"1467,2894","5082,9316"
JOR,2008,18,100,"1499,9138","5082,9316"
JOR,2008,19,100,"1530,9003","5082,9316"
JOR,2008,20,100,"1558,9812","5082,9316"
JOR,2008,21,100,"1585,7219","5082,9316"
JOR,2008,22,100,"1613,9633","5082,9316"
JOR,2008,23,100,"1639,6449","5082,9316"
JOR,2008,24,100,"1660,973","5082,9316"
JOR,2008,25,100,"1692,1598","5082,9316"
JOR,2008,26,100,"1717,2941","5082,9316"
JOR,2008,27,100,"1743,729","5082,9316"
JOR,2008,28,100,"1768,3989","5082,9316"
JOR,2008,29,100,"1794,6827","5082,9316"
JOR,2008,30,100,"1822,9049","5082,9316"
JOR,2008,31,100,"1849,0748","5082,9316"
JOR,2008,32,100,"1876,43","5082,9316"
JOR,2008,33,100,"1905,5946","5082,9316"
JOR,2008,34,100,"1929,6249","5082,9316"
JOR,2008,35,100,"1960,2734","5082,9316"
JOR,2008,36,100,"1988,3823","5082,9316"
JOR,2008,37,100,"2019,0203","5082,9316"
JOR,2008,38,100,"2046,2045","5082,9316"
JOR,2008,39,100,"2070,1245","5082,9316"
JOR,2008,40,100,"2104,46","5082,9316"
JOR,2008,41,100,"2138,2617","5082,9316"
JOR,2008,42,100,"2165,2517","5082,9316"
JOR,2008,43,100,"2191,927","5082,9316"
JOR,2008,44,100,"2222,4595","5082,9316"
JOR,2008,45,100,"2252,5452","5082,9316"
JOR,2008,46,100,"2274,4016","5082,9316"
JOR,2008,47,100,"2303,9807","5082,9316"
JOR,2008,48,100,"2335,6155","5082,9316"
JOR,2008,49,100,"2365,7466","5082,9316"
JOR,2008,50,100,"2392,8894","5082,9316"
JOR,2008,51,100,"2423,6199","5082,9316"
JOR,2008,52,100,"2451,8025","5082,9316"
JOR,2008,53,100,"2480,5261","5082,9316"
JOR,2008,54,100,"2520,121","5082,9316"
JOR,2008,55,100,"2556,626","5082,9316"
JOR,2008,56,100,"2599,6323","5082,9316"
JOR,2008,57,100,"2632,0417","5082,9316"
JOR,2008,58,100,"2665,4885","5082,9316"
JOR,2008,59,100,"2699,0215","5082,9316"
JOR,2008,60,100,"2732,5068","5082,9316"
JOR,2008,61,100,"2775,1287","5082,9316"
JOR,2008,62,100,"2816,8835","5082,9316"
JOR,2008,63,100,"2857,8132","5082,9316"
JOR,2008,64,100,"2904,2278","5082,9316"
JOR,2008,65,100,"2952,6","5082,9316"
JOR,2008,66,100,"2998,9895","5082,9316"
JOR,2008,67,100,"3045,5574","5082,9316"
JOR,2008,68,100,"3097,3108","5082,9316"
JOR,2008,69,100,"3152,2476","5082,9316"
JOR,2008,70,100,"3197,4023","5082,9316"
JOR,2008,71,100,"3255,3513","5082,9316"
JOR,2008,72,100,"3324,077","5082,9316"
JOR,2008,73,100,"3393,0142","5082,9316"
JOR,2008,74,100,"3456,8667","5082,9316"
JOR,2008,75,100,"3521,4697","5082,9316"
JOR,2008,76,100,"3598,2188","5082,9316"
JOR,2008,77,100,"3681,9436","5082,9316"
JOR,2008,78,100,"3771,9978","5082,9316"
JOR,2008,79,100,"3855,9775","5082,9316"
JOR,2008,80,100,"3956,7063","5082,9316"
JOR,2008,81,100,"4058,2063","5082,9316"
JOR,2008,82,100,"4158,843","5082,9316"
JOR,2008,83,100,"4275,1074","5082,9316"
JOR,2008,84,100,"4410,745","5082,9316"
JOR,2008,85,100,"4545,415","5082,9316"
JOR,2008,86,100,"4710,9087","5082,9316"
JOR,2008,87,100,"4874,9653","5082,9316"
JOR,2008,88,100,"5049,22","5082,9316"
JOR,2008,89,100,"5235,288","5082,9316"
JOR,2008,90,100,"5449,351","5082,9316"
JOR,2008,91,100,"5684,3496","5082,9316"
JOR,2008,92,100,"5944,2153","5082,9316"
JOR,2008,93,100,"6247,935","5082,9316"
JOR,2008,94,100,"6610,974","5082,9316"
JOR,2008,95,100,"7018,53","5082,9316"
JOR,2008,96,100,"7521,325","5082,9316"
JOR,2008,97,100,"8208,775","5082,9316"
JOR,2008,98,100,"9218,937","5082,9316"
JOR,2008,99,100,"10702,838","5082,9316"
JOR,2008,100,100,"15614,141","5082,9316"
JPN,2008,1,100,"1224,3405",31307
JPN,2008,2,100,"2797,171",31307
JPN,2008,3,100,"3689,0742",31307
JPN,2008,4,100,"4199,908",31307
JPN,2008,5,100,"4726,7344",31307
JPN,2008,6,100,"5127,5957",31307
JPN,2008,7,100,"5682,225",31307
JPN,2008,8,100,"6092,6797",31307
JPN,2008,9,100,"6455,2173",31307
JPN,2008,10,100,"6752,1523",31307
JPN,2008,11,100,"6954,684",31307
JPN,2008,12,100,"7248,102",31307
JPN,2008,13,100,"7510,6035",31307
JPN,2008,14,100,"7738,2573",31307
JPN,2008,15,100,"7997,5845",31307
JPN,2008,16,100,"8330,757",31307
JPN,2008,17,100,"8642,495",31307
JPN,2008,18,100,"8880,298",31307
JPN,2008,19,100,"9107,206",31307
JPN,2008,20,100,"9306,12",31307
JPN,2008,21,100,"9523,707",31307
JPN,2008,22,100,"9716,272",31307
JPN,2008,23,100,"9845,814",31307
JPN,2008,24,100,"10018,085",31307
JPN,2008,25,100,"10216,736",31307
JPN,2008,26,100,"10384,22",31307
JPN,2008,27,100,"10554,344",31307
JPN,2008,28,100,"10744,682",31307
JPN,2008,29,100,"10917,485",31307
JPN,2008,30,100,"11085,09",31307
JPN,2008,31,100,"11297,85",31307
JPN,2008,32,100,"11508,775",31307
JPN,2008,33,100,"11701,956",31307
JPN,2008,34,100,"11883,063",31307
JPN,2008,35,100,"12067,436",31307
JPN,2008,36,100,"12235,745",31307
JPN,2008,37,100,"12438,539",31307
JPN,2008,38,100,"12604,41",31307
JPN,2008,39,100,"12783,986",31307
JPN,2008,40,100,"12948,477",31307
JPN,2008,41,100,"13132,627",31307
JPN,2008,42,100,"13326,755",31307
JPN,2008,43,100,"13526,293",31307
JPN,2008,44,100,"13795,042",31307
JPN,2008,45,100,"14005,827",31307
JPN,2008,46,100,"14194,583",31307
JPN,2008,47,100,"14410,991",31307
JPN,2008,48,100,"14624,83",31307
JPN,2008,49,100,"14797,473",31307
JPN,2008,50,100,"14985,423",31307
JPN,2008,51,100,"15157,602",31307
JPN,2008,52,100,"15325,417",31307
JPN,2008,53,100,"15518,688",31307
JPN,2008,54,100,"15749,88",31307
JPN,2008,55,100,"16006,193",31307
JPN,2008,56,100,"16199,434",31307
JPN,2008,57,100,"16431,572",31307
JPN,2008,58,100,"16640,623",31307
JPN,2008,59,100,"16855,742",31307
JPN,2008,60,100,"17088,484",31307
JPN,2008,61,100,"17262,76",31307
JPN,2008,62,100,"17466,229",31307
JPN,2008,63,100,"17692,836",31307
JPN,2008,64,100,"17954,389",31307
JPN,2008,65,100,"18202,662",31307
JPN,2008,66,100,"18427,414",31307
JPN,2008,67,100,"18650,04",31307
JPN,2008,68,100,"18928,734",31307
JPN,2008,69,100,"19254,56",31307
JPN,2008,70,100,"19564,94",31307
JPN,2008,71,100,"19903,31",31307
JPN,2008,72,100,"20161,53",31307
JPN,2008,73,100,"20390,242",31307
JPN,2008,74,100,"20656,38",31307
JPN,2008,75,100,"21015,855",31307
JPN,2008,76,100,"21390,012",31307
JPN,2008,77,100,"21646,094",31307
JPN,2008,78,100,"22011,281",31307
JPN,2008,79,100,"22424,648",31307
JPN,2008,80,100,"22940,895",31307
JPN,2008,81,100,"23311,906",31307
JPN,2008,82,100,"23769,654",31307
JPN,2008,83,100,"24394,693",31307
JPN,2008,84,100,"25056,17",31307
JPN,2008,85,100,"25658,223",31307
JPN,2008,86,100,"26219,877",31307
JPN,2008,87,100,"26954,082",31307
JPN,2008,88,100,"27664,012",31307
JPN,2008,89,100,"28381,709",31307
JPN,2008,90,100,"29072,342",31307
JPN,2008,91,100,"30107,34",31307
JPN,2008,92,100,"31066,943",31307
JPN,2008,93,100,"32309,441",31307
JPN,2008,94,100,"34137,56",31307
JPN,2008,95,100,"36286,13",31307
JPN,2008,96,100,"38494,895",31307
JPN,2008,97,100,"41385,438",31307
JPN,2008,98,100,"46803,44",31307
JPN,2008,99,100,"55994,76",31307
JPN,2008,100,100,"85569,336",31307
KAZ,2008,1,100,"597,11774",10469
KAZ,2008,2,100,"753,79596",10469
KAZ,2008,3,100,"841,0607",10469
KAZ,2008,4,100,"907,4363",10469
KAZ,2008,5,100,"959,3556",10469
KAZ,2008,6,100,"997,7672",10469
KAZ,2008,7,100,"1029,7799",10469
KAZ,2008,8,100,"1061,4194",10469
KAZ,2008,9,100,"1092,6848",10469
KAZ,2008,10,100,"1122,418",10469
KAZ,2008,11,100,"1152,121",10469
KAZ,2008,12,100,"1184,7749",10469
KAZ,2008,13,100,"1209,7428",10469
KAZ,2008,14,100,"1230,9451",10469
KAZ,2008,15,100,"1252,863",10469
KAZ,2008,16,100,"1277,2687",10469
KAZ,2008,17,100,"1297,9678",10469
KAZ,2008,18,100,"1317,444",10469
KAZ,2008,19,100,"1336,8181",10469
KAZ,2008,20,100,"1353,5002",10469
KAZ,2008,21,100,"1371,786",10469
KAZ,2008,22,100,"1388,2245",10469
KAZ,2008,23,100,"1405,9073",10469
KAZ,2008,24,100,"1422,328",10469
KAZ,2008,25,100,"1441,3374",10469
KAZ,2008,26,100,"1460,2339",10469
KAZ,2008,27,100,"1477,8657",10469
KAZ,2008,28,100,"1497,4348",10469
KAZ,2008,29,100,"1517,5135",10469
KAZ,2008,30,100,"1537,4292",10469
KAZ,2008,31,100,"1557,5719",10469
KAZ,2008,32,100,"1575,1576",10469
KAZ,2008,33,100,"1594,1718",10469
KAZ,2008,34,100,"1613,6158",10469
KAZ,2008,35,100,"1632,2692",10469
KAZ,2008,36,100,"1651,0721",10469
KAZ,2008,37,100,"1668,3662",10469
KAZ,2008,38,100,"1685,0978",10469
KAZ,2008,39,100,"1704,8131",10469
KAZ,2008,40,100,"1722,2561",10469
KAZ,2008,41,100,"1739,0957",10469
KAZ,2008,42,100,"1758,4622",10469
KAZ,2008,43,100,"1779,6368",10469
KAZ,2008,44,100,"1798,9863",10469
KAZ,2008,45,100,"1819,2704",10469
KAZ,2008,46,100,"1842,6694",10469
KAZ,2008,47,100,"1865,7617",10469
KAZ,2008,48,100,"1887,2194",10469
KAZ,2008,49,100,"1905,8036",10469
KAZ,2008,50,100,"1927,1951",10469
KAZ,2008,51,100,"1945,9121",10469
KAZ,2008,52,100,"1971,4852",10469
KAZ,2008,53,100,"1994,468",10469
KAZ,2008,54,100,"2015,5626",10469
KAZ,2008,55,100,"2035,585",10469
KAZ,2008,56,100,"2060,829",10469
KAZ,2008,57,100,"2084,3071",10469
KAZ,2008,58,100,"2109,6714",10469
KAZ,2008,59,100,"2135,6072",10469
KAZ,2008,60,100,"2159,842",10469
KAZ,2008,61,100,"2187,4807",10469
KAZ,2008,62,100,"2216,081",10469
KAZ,2008,63,100,"2245,514",10469
KAZ,2008,64,100,"2276,363",10469
KAZ,2008,65,100,"2306,2664",10469
KAZ,2008,66,100,"2342,2998",10469
KAZ,2008,67,100,"2375,555",10469
KAZ,2008,68,100,"2410,7502",10469
KAZ,2008,69,100,"2443,2275",10469
KAZ,2008,70,100,"2473,4944",10469
KAZ,2008,71,100,"2502,9956",10469
KAZ,2008,72,100,"2533,2542",10469
KAZ,2008,73,100,"2565,463",10469
KAZ,2008,74,100,"2604,5251",10469
KAZ,2008,75,100,"2646,0156",10469
KAZ,2008,76,100,"2684,63",10469
KAZ,2008,77,100,"2724,6072",10469
KAZ,2008,78,100,"2766,423",10469
KAZ,2008,79,100,"2817,363",10469
KAZ,2008,80,100,"2871,983",10469
KAZ,2008,81,100,"2922,9631",10469
KAZ,2008,82,100,"2984,0369",10469
KAZ,2008,83,100,"3034,1404",10469
KAZ,2008,84,100,"3097,1604",10469
KAZ,2008,85,100,"3166,9182",10469
KAZ,2008,86,100,"3245,4587",10469
KAZ,2008,87,100,"3329,3274",10469
KAZ,2008,88,100,"3409,229",10469
KAZ,2008,89,100,"3494,259",10469
KAZ,2008,90,100,"3603,0469",10469
KAZ,2008,91,100,"3715,879",10469
KAZ,2008,92,100,"3828,221",10469
KAZ,2008,93,100,"3963,9626",10469
KAZ,2008,94,100,"4123,548",10469
KAZ,2008,95,100,"4321,0054",10469
KAZ,2008,96,100,"4559,0093",10469
KAZ,2008,97,100,"4880,182",10469
KAZ,2008,98,100,"5397,832",10469
KAZ,2008,99,100,"6133,1167",10469
KAZ,2008,100,100,"8973,289",10469
KEN,2007,1,100,"96,68363",1429
KEN,2007,2,100,"123,58739",1429
KEN,2007,3,100,"140,49048",1429
KEN,2007,4,100,"157,88028",1429
KEN,2007,5,100,"172,44887",1429
KEN,2007,6,100,"183,32988",1429
KEN,2007,7,100,"194,20097",1429
KEN,2007,8,100,"201,42183",1429
KEN,2007,9,100,"208,55997",1429
KEN,2007,10,100,"215,29251",1429
KEN,2007,11,100,"223,23146",1429
KEN,2007,12,100,"231,11806",1429
KEN,2007,13,100,"237,41455",1429
KEN,2007,14,100,"242,86246",1429
KEN,2007,15,100,"249,37872",1429
KEN,2007,16,100,"253,65749",1429
KEN,2007,17,100,"258,2112",1429
KEN,2007,18,100,"265,6875",1429
KEN,2007,19,100,"272,00058",1429
KEN,2007,20,100,"278,85226",1429
KEN,2007,21,100,"286,19394",1429
KEN,2007,22,100,"291,10013",1429
KEN,2007,23,100,"299,44348",1429
KEN,2007,24,100,"306,9109",1429
KEN,2007,25,100,"313,77542",1429
KEN,2007,26,100,"321,8377",1429
KEN,2007,27,100,"326,70316",1429
KEN,2007,28,100,"331,49744",1429
KEN,2007,29,100,"336,04742",1429
KEN,2007,30,100,"340,82834",1429
KEN,2007,31,100,"346,10303",1429
KEN,2007,32,100,"350,57373",1429
KEN,2007,33,100,"356,0977",1429
KEN,2007,34,100,"361,26892",1429
KEN,2007,35,100,"366,758",1429
KEN,2007,36,100,"373,0025",1429
KEN,2007,37,100,"378,81894",1429
KEN,2007,38,100,"384,0262",1429
KEN,2007,39,100,"387,68436",1429
KEN,2007,40,100,"392,14578",1429
KEN,2007,41,100,"396,97415",1429
KEN,2007,42,100,"401,4416",1429
KEN,2007,43,100,"406,76538",1429
KEN,2007,44,100,"412,98087",1429
KEN,2007,45,100,"418,23804",1429
KEN,2007,46,100,"423,51675",1429
KEN,2007,47,100,"428,10242",1429
KEN,2007,48,100,"433,38986",1429
KEN,2007,49,100,"440,72815",1429
KEN,2007,50,100,"446,1544",1429
KEN,2007,51,100,"453,97852",1429
KEN,2007,52,100,"462,62335",1429
KEN,2007,53,100,"469,14575",1429
KEN,2007,54,100,"474,37866",1429
KEN,2007,55,100,"481,26117",1429
KEN,2007,56,100,"487,35742",1429
KEN,2007,57,100,"494,5478",1429
KEN,2007,58,100,"501,24057",1429
KEN,2007,59,100,"508,32812",1429
KEN,2007,60,100,"513,8899",1429
KEN,2007,61,100,"520,45056",1429
KEN,2007,62,100,"525,5663",1429
KEN,2007,63,100,"533,1274",1429
KEN,2007,64,100,"540,96875",1429
KEN,2007,65,100,"547,18243",1429
KEN,2007,66,100,"553,8281",1429
KEN,2007,67,100,"562,7837",1429
